,Year,RNOC,Participants,Rank,NOC,Gold,Silver,Bronze,Total,TSport,Tevent,man_sum,team_event_count,Aquatics,Archery,Athletics,Badminton,Baseball and Softball,Basketball,Basque Pelota,Boxing,Breaking,Canoeing,Cricket,Croquet,Cycling,Equestrian,Fencing,Field hockey,Football,Golf,Gymnastics,Handball,Jeu de Paume,Judo,Karate,Lacrosse,Modern Pentathlon,Polo,Rackets,Roque,Rowing,Rugby,Sailing,Shooting,Skateboarding,Sport Climbing,Surfing,Table Tennis,Taekwondo,Tennis,Triathlon,Tug of War,Volleyball,Water Motorsports,Weightlifting,Wrestling,menPropotion
398,1968,USA,529,1,United States,45,28,34,107,18,172,377,39,130,0,104,0,0,12,0,11,0,13,0,0,18,20,32,0,0,0,84,0,0,0,0,0,6,0,0,0,27,0,11,14,0,0,0,0,0,0,0,0,24,0,7,16,0.7126654064272212
399,1968,VEN,30,29,Venezuela,1,0,0,1,18,172,30,3,0,0,8,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1.0
400,1968,YUG,130,16,Yugoslavia,3,3,2,8,18,172,106,7,25,0,12,0,0,12,0,5,0,2,0,0,7,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,8,0.8153846153846154
401,1972,ARG,123,33,Argentina,0,1,0,1,21,195,113,11,14,0,10,0,0,0,0,5,0,0,0,0,9,15,13,16,0,0,0,0,0,2,0,0,0,0,0,0,19,0,9,5,0,0,0,0,0,0,0,0,0,0,0,6,0.9186991869918699
402,1972,AUS,266,6,Australia,8,7,2,17,21,195,193,21,96,3,36,0,0,12,0,4,0,7,0,0,15,8,4,16,0,0,19,0,0,5,0,0,2,0,0,0,16,0,13,4,0,0,0,0,0,0,0,0,0,0,3,3,0.7255639097744361
403,1972,AUT,143,31,Austria,0,1,2,3,21,195,122,18,9,0,20,0,0,0,0,1,0,13,0,0,8,9,23,0,0,0,0,0,0,6,0,0,6,0,0,0,16,0,12,9,0,0,0,0,0,0,0,0,0,0,6,5,0.8531468531468531
404,1972,BEL,106,29,Belgium,0,2,0,2,21,195,98,10,9,3,19,0,0,0,0,0,0,8,0,0,18,7,1,17,0,0,0,0,0,4,0,0,0,0,0,0,5,0,4,7,0,0,0,0,0,0,0,0,0,0,1,3,0.9245283018867925
405,1972,BRA,104,41,Brazil,0,0,2,2,21,195,97,10,33,0,3,0,0,11,0,2,0,0,0,0,2,3,0,0,17,0,0,0,0,3,0,0,0,0,0,0,2,0,10,4,0,0,0,0,0,0,0,0,12,0,2,0,0.9326923076923077
406,1972,BUL,226,9,Bulgaria,6,10,5,21,21,195,167,14,16,0,22,0,0,0,0,9,0,9,0,0,6,8,8,0,0,0,84,0,0,0,0,0,6,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,12,0,9,20,0.7389380530973452
407,1972,CAN,344,27,Canada,0,2,3,5,21,195,236,28,109,6,34,0,0,0,0,5,0,17,0,0,15,21,16,0,0,0,54,0,0,6,0,0,6,0,0,0,16,0,14,12,0,0,0,0,0,0,0,0,0,0,4,9,0.686046511627907
408,1972,COL,75,31,Colombia,0,1,2,3,21,195,63,3,15,0,8,0,0,0,0,7,0,0,0,0,14,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0.84
409,1972,CUB,201,14,Cuba,3,1,4,8,21,195,166,16,11,0,23,0,0,12,0,11,0,3,0,0,13,0,24,0,0,0,48,0,0,3,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,24,0,6,7,0.8258706467661692
410,1972,DEN,155,25,Denmark,1,0,0,1,21,195,137,15,13,4,14,0,0,0,0,3,0,6,0,0,16,6,9,0,16,0,7,16,0,0,0,0,6,0,0,0,12,0,11,10,0,0,0,0,0,0,0,0,0,0,3,3,0.8838709677419355
411,1972,ESP,162,43,Spain,0,0,1,1,21,195,153,12,28,2,14,0,0,12,0,5,0,6,0,0,10,7,0,18,0,0,26,15,0,2,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,1,0,0.9444444444444444
412,1972,ETH,40,41,Ethiopia,0,0,2,2,21,195,40,3,0,0,26,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
413,1972,FIN,133,14,Finland,3,1,4,8,21,195,115,9,6,3,49,0,0,0,0,4,0,5,0,0,9,0,1,0,0,0,7,0,0,1,0,0,6,0,0,0,3,0,7,13,0,0,0,0,0,0,0,0,0,0,9,10,0.8646616541353384
414,1972,FRA,356,17,France,2,4,7,13,21,195,282,31,40,5,59,0,0,0,0,6,0,14,0,0,18,16,31,17,0,0,84,0,0,6,0,0,6,0,0,0,18,0,12,13,0,0,0,0,0,0,0,0,0,0,3,8,0.7921348314606742
415,1972,FRG,587,4,West Germany,13,11,16,40,21,195,439,43,109,4,103,0,0,12,0,9,0,28,0,0,19,21,32,18,18,0,84,16,0,6,0,0,6,0,0,0,26,0,13,15,0,0,0,0,0,0,0,0,23,0,7,18,0.747870528109029
416,1972,GBR,433,12,Great Britain,4,5,9,18,21,195,289,33,88,6,90,0,0,0,0,9,0,23,0,0,18,21,32,17,0,0,57,0,0,6,0,0,6,0,0,0,17,0,13,15,0,0,0,0,0,0,0,0,0,0,9,6,0.6674364896073903
417,1972,GDR,454,3,East Germany,20,23,23,66,21,195,326,32,98,0,75,0,0,0,0,8,0,28,0,0,14,14,8,0,17,0,84,16,0,6,0,0,0,0,0,0,26,0,11,12,0,0,0,0,0,0,0,0,12,0,8,17,0.7180616740088106
418,1972,GHA,41,43,Ghana,0,0,1,1,21,195,37,2,0,0,19,0,0,0,0,6,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9024390243902439
419,1972,GRE,66,29,Greece,0,2,0,2,21,195,60,3,21,0,12,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,4,9,0.9090909090909091
420,1972,HUN,367,8,Hungary,6,13,16,35,21,195,270,26,56,2,36,0,0,0,0,6,0,13,0,0,8,14,32,0,17,0,84,15,0,6,0,0,6,0,0,0,15,0,5,11,0,0,0,0,0,0,0,0,12,0,9,20,0.7356948228882834
421,1972,IND,43,43,India,0,0,1,1,21,195,42,2,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,1,8,0.9767441860465116
422,1972,IRI,56,28,Iran,0,2,1,3,21,195,56,3,0,0,4,0,0,0,0,5,0,0,0,0,10,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,1.0
423,1972,ITA,345,10,Italy,5,3,10,18,21,195,274,30,54,3,45,0,0,12,0,8,0,10,0,0,18,15,32,0,0,0,84,0,0,2,0,0,6,0,0,0,21,0,10,12,0,0,0,0,0,0,0,0,0,0,6,7,0.7942028985507247
424,1972,JAM,51,43,Jamaica,0,0,1,1,21,195,32,6,4,0,29,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6274509803921569
425,1972,JPN,293,5,Japan,13,8,8,29,21,195,214,17,51,4,22,0,0,12,0,4,0,5,0,0,5,8,8,0,0,0,84,12,0,6,0,0,6,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,24,0,9,20,0.7303754266211604
426,1972,KEN,69,19,Kenya,2,3,4,9,21,195,66,2,0,0,33,0,0,0,0,8,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.9565217391304348
427,1972,KOR,43,33,South Korea,0,1,0,1,21,195,33,2,2,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19,0,1,4,0.7674418604651163
428,1972,LIB,36,33,Lebanon,0,1,0,1,21,195,34,2,5,0,3,0,0,0,0,1,0,0,0,0,2,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0.9444444444444444
429,1972,MEX,281,33,Mexico,0,1,0,1,21,195,210,22,78,6,13,0,0,0,0,8,0,10,0,0,11,15,12,17,19,0,43,0,0,4,0,0,6,0,0,0,9,0,6,13,0,0,0,0,0,0,0,0,0,0,2,9,0.7473309608540926
430,1972,NED,199,16,Netherlands,3,1,1,5,21,195,114,21,62,0,8,0,0,0,0,2,0,3,0,0,18,14,1,16,0,0,36,0,0,4,0,0,6,0,0,0,21,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5728643216080402
431,1972,NGR,36,43,Nigeria,0,0,1,1,21,195,25,3,0,0,30,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6944444444444444
432,1972,NOR,161,21,Norway,2,1,1,4,21,195,119,14,8,4,15,0,0,0,0,4,0,6,0,0,10,0,7,0,0,0,43,16,0,0,0,0,0,0,0,0,16,0,13,10,0,0,0,0,0,0,0,0,0,0,4,5,0.7391304347826086
433,1972,NZL,112,23,New Zealand,1,1,1,3,21,195,95,8,14,1,19,0,0,0,0,2,0,3,0,0,9,0,0,15,0,0,12,0,0,1,0,0,0,0,0,0,19,0,9,4,0,0,0,0,0,0,0,0,0,0,3,1,0.8482142857142857
434,1972,PAK,26,33,Pakistan,0,1,0,1,21,195,26,1,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0
435,1972,POL,418,7,Poland,7,5,9,21,21,195,340,34,20,4,58,0,0,12,0,11,0,23,0,0,19,14,32,17,17,0,84,15,0,4,0,0,6,0,0,0,16,0,11,16,0,0,0,0,0,0,0,0,12,0,9,18,0.8133971291866029
436,1972,PRK,83,22,North Korea,1,1,3,5,21,195,69,4,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,48,0,0,1,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,11,0,1,2,0.8313253012048193
437,1972,ROU,258,13,Romania,3,6,7,16,21,195,194,17,21,0,21,0,0,0,0,11,0,13,0,0,1,0,31,0,0,0,84,15,0,0,0,0,6,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,11,0,2,20,0.751937984496124
438,1972,SUI,265,26,Switzerland,0,3,0,3,21,195,189,20,27,4,30,0,0,0,0,3,0,6,0,0,14,21,18,0,0,0,80,0,0,6,0,0,6,0,0,0,17,0,10,10,0,0,0,0,0,0,0,0,0,0,1,12,0.7132075471698113
439,1972,SWE,186,11,Sweden,4,6,6,16,21,195,136,18,44,5,32,0,0,0,0,2,0,10,0,0,8,8,10,0,0,0,5,16,0,1,0,0,6,0,0,0,1,0,14,13,0,0,0,0,0,0,0,0,0,0,2,9,0.7311827956989247
440,1972,TCH,274,18,Czechoslovakia,2,4,2,8,21,195,203,19,9,0,35,0,0,12,0,2,0,24,0,0,18,0,2,0,0,0,84,16,0,2,0,0,0,0,0,0,22,0,1,10,0,0,0,0,0,0,0,0,24,0,3,10,0.7408759124087592
441,1972,TUN,37,33,Tunisia,0,1,0,1,21,195,37,2,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1.0
442,1972,TUR,50,33,Turkey,0,1,0,1,21,195,49,1,4,0,5,0,0,0,0,7,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,15,0.98
443,1972,UGA,35,24,Uganda,1,1,0,2,21,195,33,1,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9428571428571428
444,1972,URS,531,1,Soviet Union,50,27,22,99,21,195,397,40,94,6,86,0,0,12,0,11,0,15,0,0,17,20,32,0,19,0,84,15,0,6,0,0,6,0,0,0,26,0,13,16,0,0,0,0,0,0,0,0,24,0,9,20,0.7476459510357816
445,1972,USA,578,2,United States,33,31,30,94,21,195,423,39,131,6,109,0,0,12,0,11,0,26,0,0,18,21,31,0,19,0,84,15,0,6,0,0,6,0,0,0,26,0,13,16,0,0,0,0,0,0,0,0,0,0,9,19,0.7318339100346021
446,1972,YUG,212,20,Yugoslavia,2,1,2,5,21,195,167,14,20,0,19,0,0,12,0,3,0,15,0,0,8,0,0,0,0,0,84,14,0,4,0,0,0,0,0,0,15,0,3,3,0,0,0,0,0,0,0,0,0,0,2,10,0.7877358490566038
447,1976,AUS,274,32,Australia,0,1,4,5,21.0,198.0,203,25,87,4,47,0,0,12,0,4,0,10,0,0,15,14,4,15,0,0,19,0,0,3,0,0,2,0,0,0,13,0,12,7,0,0,0,0,0,0,0,0,0,0,3,3,0.7408759124087592
448,1976,AUT,73,37,Austria,0,0,1,1,21.0,198.0,67,9,4,1,6,0,0,0,0,2,0,3,0,0,8,7,8,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,9,10,0,0,0,0,0,0,0,0,0,0,5,2,0.9178082191780822
449,1976,BEL,149,28,Belgium,0,3,3,6,21.0,198.0,96,13,27,2,36,0,0,0,0,1,0,13,0,0,11,7,5,15,0,0,10,0,0,2,0,0,0,0,0,0,7,0,3,6,0,0,0,0,0,0,0,0,0,0,1,3,0.6442953020134228
450,1976,BER,20,37,Bermuda,0,0,1,1,21.0,198.0,19,3,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
451,1976,BRA,89,36,Brazil,0,0,2,2,21.0,198.0,79,8,17,0,11,0,0,0,0,4,0,0,0,0,0,0,1,0,17,0,0,0,0,3,0,0,0,0,0,0,7,0,8,8,0,0,0,0,0,0,0,0,12,0,1,0,0.8876404494382022
452,1976,BUL,254,7,Bulgaria,6,9,7,22,21.0,198.0,166,23,9,0,24,0,0,12,0,11,0,18,0,0,10,0,7,0,0,0,84,0,0,4,0,0,6,0,0,0,33,0,0,7,0,0,0,0,0,0,0,0,0,0,9,20,0.6535433070866141
453,1976,CAN,531,27,Canada,0,5,6,11,21.0,198.0,330,48,105,4,71,0,0,24,0,9,0,19,0,0,14,21,23,16,14,0,57,28,0,5,0,0,6,0,0,0,46,0,12,13,0,0,0,0,0,0,0,0,24,0,4,16,0.6214689265536724
454,1976,CUB,194,8,Cuba,6,4,3,13,21.0,198.0,164,14,11,0,38,0,0,12,0,11,0,0,0,0,9,0,22,0,13,0,14,0,0,3,0,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,0,0,24,0,9,9,0.845360824742268
455,1976,DEN,81,24,Denmark,1,0,2,3,21.0,198.0,68,10,4,1,3,0,0,0,0,3,0,1,0,0,14,6,1,0,0,0,7,13,0,0,0,0,2,0,0,0,7,0,10,8,0,0,0,0,0,0,0,0,0,0,1,0,0.8395061728395061
456,1976,ESP,160,30,Spain,0,2,0,2,21.0,198.0,134,14,26,0,18,0,0,0,0,5,0,10,0,0,4,7,0,16,16,0,36,0,0,2,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,1,0,0.8375
457,1976,FIN,108,11,Finland,4,2,0,6,21.0,198.0,97,11,2,2,41,0,0,0,0,5,0,9,0,0,2,0,5,0,0,0,0,0,0,2,0,0,6,0,0,0,7,0,8,6,0,0,0,0,0,0,0,0,0,0,5,8,0.8981481481481481
458,1976,FRA,302,15,France,2,3,4,9,21.0,198.0,249,31,24,2,50,0,0,0,0,6,0,15,0,0,15,16,31,0,15,0,63,0,0,6,0,0,6,0,0,0,17,0,10,11,0,0,0,0,0,0,0,0,0,0,8,7,0.8245033112582781
459,1976,FRG,452,4,West Germany,10,12,17,39,21.0,198.0,333,42,79,3,70,0,0,0,0,6,0,19,0,0,15,21,25,16,0,0,84,14,0,5,0,0,6,0,0,0,44,0,12,12,0,0,0,0,0,0,0,0,0,0,6,15,0.7367256637168141
460,1976,GBR,353,13,Great Britain,3,5,5,13,21.0,198.0,242,33,78,4,66,0,0,0,0,7,0,12,0,0,15,21,31,0,0,0,36,0,0,6,0,0,6,0,0,0,31,0,12,13,0,0,0,0,0,0,0,0,0,0,8,7,0.6855524079320113
461,1976,GDR,407,2,East Germany,40,25,25,90,21.0,198.0,224,33,74,0,68,0,0,0,0,8,0,19,0,0,15,0,1,0,17,0,84,14,0,4,0,0,0,0,0,0,54,0,6,12,0,0,0,0,0,0,0,0,12,0,7,12,0.5503685503685504
462,1976,HUN,288,10,Hungary,4,5,13,22,21.0,198.0,196,19,28,0,21,0,0,0,0,8,0,19,0,0,1,0,32,0,0,0,84,26,0,6,0,0,6,0,0,0,8,0,1,8,0,0,0,0,0,0,0,0,12,0,9,19,0.6805555555555556
463,1976,IRI,104,33,Iran,0,1,1,2,21.0,198.0,97,7,11,0,6,0,0,0,0,6,0,0,0,0,10,0,28,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,17,0.9326923076923077
464,1976,ITA,312,14,Italy,2,7,4,13,21.0,198.0,244,31,48,4,36,0,0,12,0,6,0,16,0,0,15,16,32,0,0,0,57,0,0,3,0,0,6,0,0,0,15,0,12,13,0,0,0,0,0,0,0,0,12,0,1,8,0.782051282051282
465,1976,JAM,36,21,Jamaica,1,1,0,2,21.0,198.0,17,3,0,0,30,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4722222222222222
466,1976,JPN,328,5,Japan,9,6,10,25,21.0,198.0,223,21,39,4,16,0,0,24,0,6,0,6,0,0,7,13,14,0,0,0,84,24,0,6,0,0,6,0,0,0,9,0,5,12,0,0,0,0,0,0,0,0,24,0,9,20,0.6798780487804879
467,1976,KOR,51,19,South Korea,1,1,4,6,21.0,198.0,39,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,24,0,0,11,0.7647058823529411
468,1976,MEX,137,25,Mexico,1,0,1,2,21.0,198.0,122,13,40,0,10,0,0,12,0,3,0,8,0,0,8,15,0,0,16,0,10,0,0,1,0,0,0,0,0,0,1,0,3,7,0,0,0,0,0,0,0,0,0,0,1,2,0.8905109489051095
469,1976,NED,175,29,Netherlands,0,2,3,5,21.0,198.0,89,21,50,0,7,0,0,0,0,0,0,4,0,0,14,13,0,16,0,0,36,0,0,0,0,0,0,0,0,0,24,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5085714285714286
470,1976,NOR,79,21,Norway,1,1,0,2,21.0,198.0,73,11,11,1,10,0,0,0,0,0,0,7,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,6,0,0,0,0,0,0,0,0,0,0,2,4,0.9240506329113924
471,1976,NZL,98,18,New Zealand,2,1,1,4,21.0,198.0,79,9,22,0,14,0,0,0,0,2,0,6,0,0,4,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,4,0,0,0,0,0,0,0,0,0,0,3,2,0.8061224489795918
472,1976,PAK,24,37,Pakistan,0,0,1,1,21.0,198.0,24,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.0
473,1976,POL,286,6,Poland,7,6,13,26,21.0,198.0,255,24,6,4,41,0,0,0,0,11,0,18,0,0,15,0,30,0,17,0,48,14,0,6,0,0,6,0,0,0,22,0,1,12,0,0,0,0,0,0,0,0,12,0,9,14,0.8916083916083916
474,1976,POR,36,30,Portugal,0,2,0,2,21.0,198.0,36,3,20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0
475,1976,PRK,40,21,North Korea,1,1,0,2,21.0,198.0,38,1,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0.95
476,1976,PUR,112,37,Puerto Rico,0,0,1,1,21.0,198.0,92,10,36,2,16,0,0,12,0,10,0,0,0,0,0,1,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,2,5,0.8214285714285714
477,1976,ROU,255,9,Romania,4,9,14,27,21.0,198.0,162,20,11,0,18,0,0,0,0,11,0,19,0,0,0,0,30,0,0,0,84,28,0,0,0,0,0,0,0,0,26,0,0,8,0,0,0,0,0,0,0,0,0,0,1,19,0.6352941176470588
478,1976,SUI,101,20,Switzerland,1,1,2,4,21.0,198.0,96,7,4,0,8,0,0,0,0,0,0,0,0,0,6,7,9,0,0,0,48,0,0,2,0,0,1,0,0,0,4,0,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0.9504950495049505
479,1976,SWE,163,12,Sweden,4,1,0,5,21.0,198.0,131,18,49,4,20,0,0,0,0,3,0,16,0,0,8,1,10,0,0,0,0,0,0,2,0,0,6,0,0,0,3,0,13,13,0,0,0,0,0,0,0,0,0,0,5,10,0.803680981595092
480,1976,TCH,251,17,Czechoslovakia,2,2,4,8,21.0,198.0,182,23,5,0,14,0,0,24,0,0,0,15,0,0,15,0,4,0,0,0,84,14,0,2,0,0,6,0,0,0,34,0,0,10,0,0,0,0,0,0,0,0,12,0,7,5,0.7250996015936255
481,1976,THA,62,37,Thailand,0,0,1,1,21.0,198.0,55,5,7,3,6,0,0,0,0,5,0,0,0,0,10,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,1,0,0.8870967741935484
482,1976,TTO,20,26,Trinidad and Tobago,1,0,0,1,21.0,198.0,20,2,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
483,1976,URS,574,1,Soviet Union,49,41,35,125,21.0,198.0,385,50,95,3,89,0,0,24,0,11,0,19,0,0,15,14,31,0,15,0,84,28,0,6,0,0,6,0,0,0,55,0,12,14,0,0,0,0,0,0,0,0,24,0,9,20,0.6707317073170732
484,1976,USA,554,3,United States,34,35,25,94,21.0,198.0,372,46,102,4,108,0,0,24,0,11,0,19,0,0,15,21,31,0,0,0,84,14,0,6,0,0,6,0,0,0,54,0,12,14,0,0,0,0,0,0,0,0,0,0,9,20,0.6714801444043321
485,1976,VEN,56,34,Venezuela,0,1,0,1,21.0,198.0,34,5,35,0,1,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6071428571428571
486,1976,YUG,95,16,Yugoslavia,2,3,3,8,21.0,198.0,90,6,19,1,13,0,0,12,0,7,0,2,0,0,3,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,7,0,1,5,0,0,0,0,0,0,0,0,0,0,0,6,0.9473684210526315
487,1980,AUS,190,15,Australia,2,2,5,9,21.0,203.0,131,13,74,3,25,0,0,12,0,2,0,8,0,0,15,0,4,0,0,0,17,0,0,3,0,0,1,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,5,3,0.6894736842105263
488,1980,AUT,92,21,Austria,1,2,1,4,21.0,203.0,72,9,12,1,11,0,0,0,0,1,0,8,0,0,8,1,0,14,0,0,0,0,0,5,0,0,2,0,0,0,7,0,5,9,0,0,0,0,0,0,0,0,0,0,3,5,0.782608695652174
489,1980,BEL,84,23,Belgium,1,0,0,1,21.0,203.0,54,7,20,2,25,0,0,0,0,0,0,7,0,0,14,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0.6428571428571429
490,1980,BRA,149,17,Brazil,2,0,2,4,21.0,203.0,130,15,29,2,20,0,0,11,0,4,0,0,0,0,10,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,10,0,12,5,0,0,0,0,0,0,0,0,24,0,2,0,0.87248322147651
491,1980,BUL,397,3,Bulgaria,8,16,17,41,21.0,203.0,261,36,43,2,62,0,0,12,0,11,0,13,0,0,9,21,8,0,0,0,84,0,0,5,0,0,6,0,0,0,52,0,5,12,0,0,0,0,0,0,0,0,22,0,10,20,0.6574307304785895
492,1980,CUB,288,4,Cuba,8,7,5,20,21.0,203.0,252,22,13,0,24,0,0,24,0,11,0,6,0,0,3,0,29,16,16,0,48,13,0,6,0,0,0,0,0,0,26,0,3,7,0,0,0,0,0,0,0,0,23,0,9,11,0.875
493,1980,DEN,60,16,Denmark,2,1,2,5,21.0,203.0,56,8,3,0,2,0,0,0,0,3,0,1,0,0,11,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,7,0,10,5,0,0,0,0,0,0,0,0,0,0,1,2,0.9333333333333333
494,1980,ESP,211,20,Spain,1,3,2,6,21.0,203.0,187,21,40,2,25,0,0,12,0,0,0,9,0,0,0,0,4,16,16,0,36,13,0,2,0,0,6,0,0,0,13,0,7,8,0,0,0,0,0,0,0,0,0,0,0,2,0.8862559241706162
495,1980,ETH,48,17,Ethiopia,2,0,2,4,21.0,203.0,46,2,0,0,32,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9583333333333334
496,1980,FIN,125,12,Finland,3,1,4,8,21.0,203.0,119,9,2,4,30,0,0,0,0,5,0,7,0,0,9,2,8,0,16,0,0,0,0,3,0,0,6,0,0,0,1,0,7,10,0,0,0,0,0,0,0,0,0,0,7,8,0.952
497,1980,FRA,200,8,France,6,5,3,14,21.0,203.0,168,20,23,0,40,0,0,0,0,2,0,13,0,0,11,0,25,0,0,0,48,0,0,8,0,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.84
498,1980,GBR,328,9,Great Britain,5,7,9,21,21.0,203.0,218,27,73,4,80,0,0,0,0,9,0,15,0,0,15,0,23,0,0,0,36,0,0,8,0,0,6,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0.6646341463414634
499,1980,GDR,495,2,East Germany,47,37,42,126,21.0,203.0,306,41,83,0,98,0,0,0,0,10,0,17,0,0,15,0,24,0,17,0,84,28,0,7,0,0,0,0,0,0,55,0,13,14,0,0,0,0,0,0,0,0,12,0,9,9,0.6181818181818182
500,1980,GRE,45,22,Greece,1,0,2,3,21.0,203.0,40,3,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,5,5,0.8888888888888888
